image_name,label
No_DR_aug_7819,0
No_DR_aug_7820,0
No_DR_aug_7821,0
No_DR_aug_7822,0
No_DR_aug_7823,0
No_DR_aug_7824,0
No_DR_aug_7825,0
No_DR_aug_7826,0
No_DR_aug_7827,0
No_DR_aug_7828,0
No_DR_aug_7829,0
No_DR_aug_7830,0
No_DR_aug_7831,0
No_DR_aug_7832,0
No_DR_aug_7833,0
No_DR_aug_7834,0
No_DR_aug_7835,0
No_DR_aug_7836,0
No_DR_aug_7837,0
No_DR_aug_7838,0
No_DR_aug_7839,0
No_DR_aug_7840,0
No_DR_aug_7841,0
No_DR_aug_7842,0
No_DR_aug_7843,0
No_DR_aug_7844,0
No_DR_aug_7845,0
No_DR_aug_7846,0
No_DR_aug_7847,0
No_DR_aug_7848,0
No_DR_aug_7849,0
No_DR_aug_7850,0
No_DR_aug_7851,0
No_DR_aug_7852,0
No_DR_aug_7853,0
No_DR_aug_7854,0
No_DR_aug_7855,0
No_DR_aug_7856,0
No_DR_aug_7857,0
No_DR_aug_7858,0
No_DR_aug_7859,0
No_DR_aug_7860,0
No_DR_aug_7861,0
No_DR_aug_7862,0
No_DR_aug_7863,0
No_DR_aug_7864,0
No_DR_aug_7865,0
No_DR_aug_7866,0
No_DR_aug_7867,0
No_DR_aug_7868,0
No_DR_aug_7869,0
No_DR_aug_7870,0
No_DR_aug_7871,0
No_DR_aug_7872,0
No_DR_aug_7873,0
No_DR_aug_7874,0
No_DR_aug_7875,0
No_DR_aug_7876,0
No_DR_aug_7877,0
No_DR_aug_7878,0
No_DR_aug_7879,0
No_DR_aug_7880,0
No_DR_aug_7881,0
No_DR_aug_7882,0
No_DR_aug_7883,0
No_DR_aug_7884,0
No_DR_aug_7885,0
No_DR_aug_7886,0
No_DR_aug_7887,0
No_DR_aug_7888,0
No_DR_aug_7889,0
No_DR_aug_7890,0
No_DR_aug_7891,0
No_DR_aug_7892,0
No_DR_aug_7893,0
No_DR_aug_7894,0
No_DR_aug_7895,0
No_DR_aug_7896,0
No_DR_aug_7897,0
No_DR_aug_7898,0
No_DR_aug_7899,0
No_DR_aug_7900,0
No_DR_aug_7901,0
No_DR_aug_7902,0
No_DR_aug_7903,0
No_DR_aug_7904,0
No_DR_aug_7905,0
No_DR_aug_7906,0
No_DR_aug_7907,0
No_DR_aug_7908,0
No_DR_aug_7909,0
No_DR_aug_7910,0
No_DR_aug_7911,0
No_DR_aug_7912,0
No_DR_aug_7913,0
No_DR_aug_7914,0
No_DR_aug_7915,0
No_DR_aug_7916,0
No_DR_aug_7917,0
No_DR_aug_7918,0
No_DR_aug_7919,0
No_DR_aug_7920,0
No_DR_aug_7921,0
No_DR_aug_7922,0
No_DR_aug_7923,0
No_DR_aug_7924,0
No_DR_aug_7925,0
No_DR_aug_7926,0
No_DR_aug_7927,0
No_DR_aug_7928,0
No_DR_aug_7929,0
No_DR_aug_7930,0
No_DR_aug_7931,0
No_DR_aug_7932,0
No_DR_aug_7933,0
No_DR_aug_7934,0
No_DR_aug_7935,0
No_DR_aug_7936,0
No_DR_aug_7937,0
No_DR_aug_7938,0
No_DR_aug_7939,0
No_DR_aug_7940,0
No_DR_aug_7941,0
No_DR_aug_7942,0
No_DR_aug_7943,0
No_DR_aug_7944,0
No_DR_aug_7945,0
No_DR_aug_7946,0
No_DR_aug_7947,0
No_DR_aug_7948,0
No_DR_aug_7949,0
No_DR_aug_7950,0
No_DR_aug_7951,0
No_DR_aug_7952,0
No_DR_aug_7953,0
No_DR_aug_7954,0
No_DR_aug_7955,0
No_DR_aug_7956,0
No_DR_aug_7957,0
No_DR_aug_7958,0
No_DR_aug_7959,0
No_DR_aug_7960,0
No_DR_aug_7961,0
No_DR_aug_7962,0
No_DR_aug_7963,0
No_DR_aug_7964,0
No_DR_aug_7965,0
No_DR_aug_7966,0
No_DR_aug_7967,0
No_DR_aug_7968,0
No_DR_aug_7969,0
No_DR_aug_7970,0
No_DR_aug_7971,0
No_DR_aug_7972,0
No_DR_aug_7973,0
No_DR_aug_7974,0
No_DR_aug_7975,0
No_DR_aug_7976,0
No_DR_aug_7977,0
No_DR_aug_7978,0
No_DR_aug_7979,0
No_DR_aug_7980,0
No_DR_aug_7981,0
No_DR_aug_7982,0
No_DR_aug_7983,0
No_DR_aug_7984,0
No_DR_aug_7985,0
No_DR_aug_7986,0
No_DR_aug_7987,0
No_DR_aug_7988,0
No_DR_aug_7989,0
No_DR_aug_7990,0
No_DR_aug_7991,0
No_DR_aug_7992,0
No_DR_aug_7993,0
No_DR_aug_7994,0
No_DR_aug_7995,0
No_DR_aug_7996,0
No_DR_aug_7997,0
No_DR_aug_7998,0
No_DR_aug_7999,0
No_DR_aug_8000,0
No_DR_aug_8001,0
No_DR_aug_8002,0
No_DR_aug_8003,0
No_DR_aug_8004,0
No_DR_aug_8005,0
No_DR_aug_8006,0
No_DR_aug_8007,0
No_DR_aug_8008,0
No_DR_aug_8009,0
No_DR_aug_8010,0
No_DR_aug_8011,0
No_DR_aug_8012,0
No_DR_aug_8013,0
No_DR_aug_8014,0
No_DR_aug_8015,0
No_DR_aug_8016,0
No_DR_aug_8017,0
No_DR_aug_8018,0
No_DR_aug_8019,0
No_DR_aug_8020,0
No_DR_aug_8021,0
No_DR_aug_8022,0
No_DR_aug_8023,0
No_DR_aug_8024,0
No_DR_aug_8025,0
No_DR_aug_8026,0
No_DR_aug_8027,0
No_DR_aug_8028,0
No_DR_aug_8029,0
No_DR_aug_8030,0
No_DR_aug_8031,0
No_DR_aug_8032,0
No_DR_aug_8033,0
No_DR_aug_8034,0
No_DR_aug_8035,0
No_DR_aug_8036,0
No_DR_aug_8037,0
No_DR_aug_8038,0
No_DR_aug_8039,0
No_DR_aug_8040,0
No_DR_aug_8041,0
No_DR_aug_8042,0
No_DR_aug_8043,0
No_DR_aug_8044,0
No_DR_aug_8045,0
No_DR_aug_8046,0
No_DR_aug_8047,0
No_DR_aug_8048,0
No_DR_aug_8049,0
No_DR_aug_8050,0
No_DR_aug_8051,0
No_DR_aug_8052,0
No_DR_aug_8053,0
No_DR_aug_8054,0
No_DR_aug_8055,0
No_DR_aug_8056,0
No_DR_aug_8057,0
No_DR_aug_8058,0
No_DR_aug_8059,0
No_DR_aug_8060,0
No_DR_aug_8061,0
No_DR_aug_8062,0
No_DR_aug_8063,0
No_DR_aug_8064,0
No_DR_aug_8065,0
No_DR_aug_8066,0
No_DR_aug_8067,0
No_DR_aug_8068,0
No_DR_aug_8069,0
No_DR_aug_8070,0
No_DR_aug_8071,0
No_DR_aug_8072,0
No_DR_aug_8073,0
No_DR_aug_8074,0
No_DR_aug_8075,0
No_DR_aug_8076,0
No_DR_aug_8077,0
No_DR_aug_8078,0
No_DR_aug_8079,0
No_DR_aug_8080,0
No_DR_aug_8081,0
No_DR_aug_8082,0
No_DR_aug_8083,0
No_DR_aug_8084,0
No_DR_aug_8085,0
No_DR_aug_8086,0
No_DR_aug_8087,0
No_DR_aug_8088,0
No_DR_aug_8089,0
No_DR_aug_8090,0
No_DR_aug_8091,0
No_DR_aug_8092,0
No_DR_aug_8093,0
No_DR_aug_8094,0
No_DR_aug_8095,0
No_DR_aug_8096,0
No_DR_aug_8097,0
No_DR_aug_8098,0
No_DR_aug_8099,0
No_DR_aug_8100,0
No_DR_aug_8101,0
No_DR_aug_8102,0
No_DR_aug_8103,0
No_DR_aug_8104,0
No_DR_aug_8105,0
No_DR_aug_8106,0
No_DR_aug_8107,0
No_DR_aug_8108,0
No_DR_aug_8109,0
No_DR_aug_8110,0
No_DR_aug_8111,0
No_DR_aug_8112,0
No_DR_aug_8113,0
No_DR_aug_8114,0
No_DR_aug_8115,0
No_DR_aug_8116,0
No_DR_aug_8117,0
No_DR_aug_8118,0
No_DR_aug_8119,0
No_DR_aug_8120,0
No_DR_aug_8121,0
No_DR_aug_8122,0
No_DR_aug_8123,0
No_DR_aug_8124,0
No_DR_aug_8125,0
No_DR_aug_8126,0
No_DR_aug_8127,0
No_DR_aug_8128,0
No_DR_aug_8129,0
No_DR_aug_8130,0
No_DR_aug_8131,0
No_DR_aug_8132,0
No_DR_aug_8133,0
No_DR_aug_8134,0
No_DR_aug_8135,0
No_DR_aug_8136,0
No_DR_aug_8137,0
No_DR_aug_8138,0
No_DR_aug_8139,0
No_DR_aug_8140,0
No_DR_aug_8141,0
No_DR_aug_8142,0
No_DR_aug_8143,0
No_DR_aug_8144,0
No_DR_aug_8145,0
No_DR_aug_8146,0
No_DR_aug_8147,0
No_DR_aug_8148,0
No_DR_aug_8149,0
No_DR_aug_8150,0
No_DR_aug_8151,0
No_DR_aug_8152,0
No_DR_aug_8153,0
No_DR_aug_8154,0
No_DR_aug_8155,0
No_DR_aug_8156,0
No_DR_aug_8157,0
No_DR_aug_8158,0
No_DR_aug_8159,0
No_DR_aug_8160,0
No_DR_aug_8161,0
No_DR_aug_8162,0
No_DR_aug_8163,0
No_DR_aug_8164,0
No_DR_aug_8165,0
No_DR_aug_8166,0
No_DR_aug_8167,0
No_DR_aug_8168,0
No_DR_aug_8169,0
No_DR_aug_8170,0
No_DR_aug_8171,0
No_DR_aug_8172,0
No_DR_aug_8173,0
No_DR_aug_8174,0
No_DR_aug_8175,0
No_DR_aug_8176,0
No_DR_aug_8177,0
No_DR_aug_8178,0
No_DR_aug_8179,0
No_DR_aug_8180,0
No_DR_aug_8181,0
No_DR_aug_8182,0
No_DR_aug_8183,0
No_DR_aug_8184,0
No_DR_aug_8185,0
No_DR_aug_8186,0
No_DR_aug_8187,0
No_DR_aug_8188,0
No_DR_aug_8189,0
No_DR_aug_8190,0
No_DR_aug_8191,0
No_DR_aug_8192,0
No_DR_aug_8193,0
No_DR_aug_8194,0
No_DR_aug_8195,0
No_DR_aug_8196,0
No_DR_aug_8197,0
No_DR_aug_8198,0
No_DR_aug_8199,0
No_DR_aug_8200,0
No_DR_aug_8201,0
No_DR_aug_8202,0
No_DR_aug_8203,0
No_DR_aug_8204,0
No_DR_aug_8205,0
No_DR_aug_8206,0
No_DR_aug_8207,0
No_DR_aug_8208,0
No_DR_aug_8209,0
No_DR_aug_8210,0
No_DR_aug_8211,0
No_DR_aug_8212,0
No_DR_aug_8213,0
No_DR_aug_8214,0
No_DR_aug_8215,0
No_DR_aug_8216,0
No_DR_aug_8217,0
No_DR_aug_8218,0
No_DR_aug_8219,0
No_DR_aug_8220,0
No_DR_aug_8221,0
No_DR_aug_8222,0
No_DR_aug_8223,0
No_DR_aug_8224,0
No_DR_aug_8225,0
No_DR_aug_8226,0
No_DR_aug_8227,0
No_DR_aug_8228,0
No_DR_aug_8229,0
No_DR_aug_8230,0
No_DR_aug_8231,0
No_DR_aug_8232,0
No_DR_aug_8233,0
No_DR_aug_8234,0
No_DR_aug_8235,0
No_DR_aug_8236,0
No_DR_aug_8237,0
No_DR_aug_8238,0
No_DR_aug_8239,0
No_DR_aug_8240,0
No_DR_aug_8241,0
No_DR_aug_8242,0
No_DR_aug_8243,0
No_DR_aug_8244,0
No_DR_aug_8245,0
No_DR_aug_8246,0
No_DR_aug_8247,0
No_DR_aug_8248,0
No_DR_aug_8249,0
No_DR_aug_8250,0
No_DR_aug_8251,0
No_DR_aug_8252,0
No_DR_aug_8253,0
No_DR_aug_8254,0
No_DR_aug_8255,0
No_DR_aug_8256,0
No_DR_aug_8257,0
No_DR_aug_8258,0
No_DR_aug_8259,0
No_DR_aug_8260,0
No_DR_aug_8261,0
No_DR_aug_8262,0
No_DR_aug_8263,0
No_DR_aug_8264,0
No_DR_aug_8265,0
No_DR_aug_8266,0
No_DR_aug_8267,0
No_DR_aug_8268,0
No_DR_aug_8269,0
No_DR_aug_8270,0
No_DR_aug_8271,0
No_DR_aug_8272,0
No_DR_aug_8273,0
No_DR_aug_8274,0
No_DR_aug_8275,0
No_DR_aug_8276,0
No_DR_aug_8277,0
No_DR_aug_8278,0
No_DR_aug_8279,0
No_DR_aug_8280,0
No_DR_aug_8281,0
No_DR_aug_8282,0
No_DR_aug_8283,0
No_DR_aug_8284,0
No_DR_aug_8285,0
No_DR_aug_8286,0
No_DR_aug_8287,0
No_DR_aug_8288,0
No_DR_aug_8289,0
No_DR_aug_8290,0
No_DR_aug_8291,0
No_DR_aug_8292,0
No_DR_aug_8293,0
No_DR_aug_8294,0
No_DR_aug_8295,0
No_DR_aug_8296,0
No_DR_aug_8297,0
No_DR_aug_8298,0
No_DR_aug_8299,0
No_DR_aug_8300,0
No_DR_aug_8301,0
No_DR_aug_8302,0
No_DR_aug_8303,0
No_DR_aug_8304,0
No_DR_aug_8305,0
No_DR_aug_8306,0
No_DR_aug_8307,0
No_DR_aug_8308,0
No_DR_aug_8309,0
No_DR_aug_8310,0
No_DR_aug_8311,0
No_DR_aug_8312,0
No_DR_aug_8313,0
No_DR_aug_8314,0
No_DR_aug_8315,0
No_DR_aug_8316,0
No_DR_aug_8317,0
No_DR_aug_8318,0
No_DR_aug_8319,0
No_DR_aug_8320,0
No_DR_aug_8321,0
No_DR_aug_8322,0
No_DR_aug_8323,0
No_DR_aug_8324,0
No_DR_aug_8325,0
No_DR_aug_8326,0
No_DR_aug_8327,0
No_DR_aug_8328,0
No_DR_aug_8329,0
No_DR_aug_8330,0
No_DR_aug_8331,0
No_DR_aug_8332,0
No_DR_aug_8333,0
No_DR_aug_8334,0
No_DR_aug_8335,0
No_DR_aug_8336,0
No_DR_aug_8337,0
No_DR_aug_8338,0
No_DR_aug_8339,0
No_DR_aug_8340,0
No_DR_aug_8341,0
No_DR_aug_8342,0
No_DR_aug_8343,0
No_DR_aug_8344,0
No_DR_aug_8345,0
No_DR_aug_8346,0
No_DR_aug_8347,0
No_DR_aug_8348,0
No_DR_aug_8349,0
No_DR_aug_8350,0
No_DR_aug_8351,0
No_DR_aug_8352,0
No_DR_aug_8353,0
No_DR_aug_8354,0
No_DR_aug_8355,0
No_DR_aug_8356,0
No_DR_aug_8357,0
No_DR_aug_8358,0
No_DR_aug_8359,0
No_DR_aug_8360,0
No_DR_aug_8361,0
No_DR_aug_8362,0
No_DR_aug_8363,0
No_DR_aug_8364,0
No_DR_aug_8365,0
No_DR_aug_8366,0
No_DR_aug_8367,0
No_DR_aug_8368,0
No_DR_aug_8369,0
No_DR_aug_8370,0
No_DR_aug_8371,0
No_DR_aug_8372,0
No_DR_aug_8373,0
No_DR_aug_8374,0
No_DR_aug_8375,0
No_DR_aug_8376,0
No_DR_aug_8377,0
No_DR_aug_8378,0
No_DR_aug_8379,0
No_DR_aug_8380,0
No_DR_aug_8381,0
No_DR_aug_8382,0
No_DR_aug_8383,0
No_DR_aug_8384,0
No_DR_aug_8385,0
No_DR_aug_8386,0
No_DR_aug_8387,0
No_DR_aug_8388,0
No_DR_aug_8389,0
No_DR_aug_8390,0
No_DR_aug_8391,0
No_DR_aug_8392,0
No_DR_aug_8393,0
No_DR_aug_8394,0
No_DR_aug_8395,0
No_DR_aug_8396,0
No_DR_aug_8397,0
No_DR_aug_8398,0
No_DR_aug_8399,0
No_DR_aug_8400,0
No_DR_aug_8401,0
No_DR_aug_8402,0
No_DR_aug_8403,0
No_DR_aug_8404,0
No_DR_aug_8405,0
No_DR_aug_8406,0
No_DR_aug_8407,0
No_DR_aug_8408,0
No_DR_aug_8409,0
No_DR_aug_8410,0
No_DR_aug_8411,0
No_DR_aug_8412,0
No_DR_aug_8413,0
No_DR_aug_8414,0
No_DR_aug_8415,0
No_DR_aug_8416,0
No_DR_aug_8417,0
No_DR_aug_8418,0
No_DR_aug_8419,0
No_DR_aug_8420,0
No_DR_aug_8421,0
No_DR_aug_8422,0
No_DR_aug_8423,0
No_DR_aug_8424,0
No_DR_aug_8425,0
No_DR_aug_8426,0
No_DR_aug_8427,0
No_DR_aug_8428,0
No_DR_aug_8429,0
No_DR_aug_8430,0
No_DR_aug_8431,0
No_DR_aug_8432,0
No_DR_aug_8433,0
No_DR_aug_8434,0
No_DR_aug_8435,0
No_DR_aug_8436,0
No_DR_aug_8437,0
No_DR_aug_8438,0
No_DR_aug_8439,0
No_DR_aug_8440,0
No_DR_aug_8441,0
No_DR_aug_8442,0
No_DR_aug_8443,0
No_DR_aug_8444,0
No_DR_aug_8445,0
No_DR_aug_8446,0
No_DR_aug_8447,0
No_DR_aug_8448,0
No_DR_aug_8449,0
No_DR_aug_8450,0
No_DR_aug_8451,0
No_DR_aug_8452,0
No_DR_aug_8453,0
No_DR_aug_8454,0
No_DR_aug_8455,0
No_DR_aug_8456,0
No_DR_aug_8457,0
No_DR_aug_8458,0
No_DR_aug_8459,0
No_DR_aug_8460,0
No_DR_aug_8461,0
No_DR_aug_8462,0
No_DR_aug_8463,0
No_DR_aug_8464,0
No_DR_aug_8465,0
No_DR_aug_8466,0
No_DR_aug_8467,0
No_DR_aug_8468,0
No_DR_aug_8469,0
No_DR_aug_8470,0
No_DR_aug_8471,0
No_DR_aug_8472,0
No_DR_aug_8473,0
No_DR_aug_8474,0
No_DR_aug_8475,0
No_DR_aug_8476,0
No_DR_aug_8477,0
No_DR_aug_8478,0
No_DR_aug_8479,0
No_DR_aug_8480,0
No_DR_aug_8481,0
No_DR_aug_8482,0
No_DR_aug_8483,0
No_DR_aug_8484,0
No_DR_aug_8485,0
No_DR_aug_8486,0
No_DR_aug_8487,0
No_DR_aug_8488,0
No_DR_aug_8489,0
No_DR_aug_8490,0
No_DR_aug_8491,0
No_DR_aug_8492,0
No_DR_aug_8493,0
No_DR_aug_8494,0
No_DR_aug_8495,0
No_DR_aug_8496,0
No_DR_aug_8497,0
No_DR_aug_8498,0
No_DR_aug_8499,0
No_DR_aug_8500,0
No_DR_aug_8501,0
No_DR_aug_8502,0
No_DR_aug_8503,0
No_DR_aug_8504,0
No_DR_aug_8505,0
No_DR_aug_8506,0
No_DR_aug_8507,0
No_DR_aug_8508,0
No_DR_aug_8509,0
No_DR_aug_8510,0
No_DR_aug_8511,0
No_DR_aug_8512,0
No_DR_aug_8513,0
No_DR_aug_8514,0
No_DR_aug_8515,0
No_DR_aug_8516,0
No_DR_aug_8517,0
No_DR_aug_8518,0
No_DR_aug_8519,0
No_DR_aug_8520,0
No_DR_aug_8521,0
No_DR_aug_8522,0
No_DR_aug_8523,0
No_DR_aug_8524,0
No_DR_aug_8525,0
No_DR_aug_8526,0
No_DR_aug_8527,0
No_DR_aug_8528,0
No_DR_aug_8529,0
No_DR_aug_8530,0
No_DR_aug_8531,0
No_DR_aug_8532,0
No_DR_aug_8533,0
No_DR_aug_8534,0
No_DR_aug_8535,0
No_DR_aug_8536,0
No_DR_aug_8537,0
No_DR_aug_8538,0
No_DR_aug_8539,0
No_DR_aug_8540,0
No_DR_aug_8541,0
No_DR_aug_8542,0
No_DR_aug_8543,0
No_DR_aug_8544,0
No_DR_aug_8545,0
No_DR_aug_8546,0
No_DR_aug_8547,0
No_DR_aug_8548,0
No_DR_aug_8549,0
No_DR_aug_8550,0
No_DR_aug_8551,0
No_DR_aug_8552,0
No_DR_aug_8553,0
No_DR_aug_8554,0
No_DR_aug_8555,0
No_DR_aug_8556,0
No_DR_aug_8557,0
No_DR_aug_8558,0
No_DR_aug_8559,0
No_DR_aug_8560,0
No_DR_aug_8561,0
No_DR_aug_8562,0
No_DR_aug_8563,0
No_DR_aug_8564,0
No_DR_aug_8565,0
No_DR_aug_8566,0
No_DR_aug_8567,0
No_DR_aug_8568,0
No_DR_aug_8569,0
No_DR_aug_8570,0
No_DR_aug_8571,0
No_DR_aug_8572,0
No_DR_aug_8573,0
No_DR_aug_8574,0
No_DR_aug_8575,0
No_DR_aug_8576,0
No_DR_aug_8577,0
No_DR_aug_8578,0
No_DR_aug_8579,0
No_DR_aug_8580,0
No_DR_aug_8581,0
No_DR_aug_8582,0
No_DR_aug_8583,0
No_DR_aug_8584,0
No_DR_aug_8585,0
No_DR_aug_8586,0
No_DR_aug_8587,0
No_DR_aug_8588,0
No_DR_aug_8589,0
No_DR_aug_8590,0
No_DR_aug_8591,0
No_DR_aug_8592,0
No_DR_aug_8593,0
No_DR_aug_8594,0
No_DR_aug_8595,0
No_DR_aug_8596,0
No_DR_aug_8597,0
No_DR_aug_8598,0
No_DR_aug_8599,0
No_DR_aug_8600,0
No_DR_aug_8601,0
No_DR_aug_8602,0
No_DR_aug_8603,0
No_DR_aug_8604,0
No_DR_aug_8605,0
No_DR_aug_8606,0
No_DR_aug_8607,0
No_DR_aug_8608,0
No_DR_aug_8609,0
No_DR_aug_8610,0
No_DR_aug_8611,0
No_DR_aug_8612,0
No_DR_aug_8613,0
No_DR_aug_8614,0
No_DR_aug_8615,0
No_DR_aug_8616,0
No_DR_aug_8617,0
No_DR_aug_8618,0
No_DR_aug_8619,0
No_DR_aug_8620,0
No_DR_aug_8621,0
No_DR_aug_8622,0
No_DR_aug_8623,0
No_DR_aug_8624,0
No_DR_aug_8625,0
No_DR_aug_8626,0
No_DR_aug_8627,0
No_DR_aug_8628,0
No_DR_aug_8629,0
No_DR_aug_8630,0
No_DR_aug_8631,0
No_DR_aug_8632,0
No_DR_aug_8633,0
No_DR_aug_8634,0
No_DR_aug_8635,0
No_DR_aug_8636,0
No_DR_aug_8637,0
No_DR_aug_8638,0
No_DR_aug_8639,0
No_DR_aug_8640,0
No_DR_aug_8641,0
No_DR_aug_8642,0
No_DR_aug_8643,0
No_DR_aug_8644,0
No_DR_aug_8645,0
No_DR_aug_8646,0
No_DR_aug_8647,0
No_DR_aug_8648,0
No_DR_aug_8649,0
No_DR_aug_8650,0
No_DR_aug_8651,0
No_DR_aug_8652,0
No_DR_aug_8653,0
No_DR_aug_8654,0
No_DR_aug_8655,0
No_DR_aug_8656,0
No_DR_aug_8657,0
No_DR_aug_8658,0
No_DR_aug_8659,0
No_DR_aug_8660,0
No_DR_aug_8661,0
No_DR_aug_8662,0
No_DR_aug_8663,0
No_DR_aug_8664,0
No_DR_aug_8665,0
No_DR_aug_8666,0
No_DR_aug_8667,0
No_DR_aug_8668,0
No_DR_aug_8669,0
No_DR_aug_8670,0
No_DR_aug_8671,0
No_DR_aug_8672,0
No_DR_aug_8673,0
No_DR_aug_8674,0
No_DR_aug_8675,0
No_DR_aug_8676,0
No_DR_aug_8677,0
No_DR_aug_8678,0
No_DR_aug_8679,0
No_DR_aug_8680,0
No_DR_aug_8681,0
No_DR_aug_8682,0
No_DR_aug_8683,0
No_DR_aug_8684,0
No_DR_aug_8685,0
No_DR_aug_8686,0
No_DR_aug_8687,0
No_DR_aug_8688,0
No_DR_aug_8689,0
No_DR_aug_8690,0
No_DR_aug_8691,0
No_DR_aug_8692,0
No_DR_aug_8693,0
No_DR_aug_8694,0
No_DR_aug_8695,0
No_DR_aug_8696,0
No_DR_aug_8697,0
No_DR_aug_8698,0
No_DR_aug_8699,0
No_DR_aug_8700,0
No_DR_aug_8701,0
No_DR_aug_8702,0
No_DR_aug_8703,0
No_DR_aug_8704,0
No_DR_aug_8705,0
No_DR_aug_8706,0
No_DR_aug_8707,0
No_DR_aug_8708,0
No_DR_aug_8709,0
No_DR_aug_8710,0
No_DR_aug_8711,0
No_DR_aug_8712,0
No_DR_aug_8713,0
No_DR_aug_8714,0
No_DR_aug_8715,0
No_DR_aug_8716,0
No_DR_aug_8717,0
No_DR_aug_8718,0
No_DR_aug_8719,0
No_DR_aug_8720,0
No_DR_aug_8721,0
No_DR_aug_8722,0
No_DR_aug_8723,0
No_DR_aug_8724,0
No_DR_aug_8725,0
No_DR_aug_8726,0
No_DR_aug_8727,0
No_DR_aug_8728,0
No_DR_aug_8729,0
No_DR_aug_8730,0
No_DR_aug_8731,0
No_DR_aug_8732,0
No_DR_aug_8733,0
No_DR_aug_8734,0
No_DR_aug_8735,0
No_DR_aug_8736,0
No_DR_aug_8737,0
No_DR_aug_8738,0
No_DR_aug_8739,0
No_DR_aug_8740,0
No_DR_aug_8741,0
No_DR_aug_8742,0
No_DR_aug_8743,0
No_DR_aug_8744,0
No_DR_aug_8745,0
No_DR_aug_8746,0
No_DR_aug_8747,0
No_DR_aug_8748,0
No_DR_aug_8749,0
No_DR_aug_8750,0
No_DR_aug_8751,0
No_DR_aug_8752,0
No_DR_aug_8753,0
No_DR_aug_8754,0
No_DR_aug_8755,0
No_DR_aug_8756,0
No_DR_aug_8757,0
No_DR_aug_8758,0
No_DR_aug_8759,0
No_DR_aug_8760,0
No_DR_aug_8761,0
No_DR_aug_8762,0
No_DR_aug_8763,0
No_DR_aug_8764,0
No_DR_aug_8765,0
No_DR_aug_8766,0
No_DR_aug_8767,0
No_DR_aug_8768,0
No_DR_aug_8769,0
No_DR_aug_8770,0
No_DR_aug_8771,0
No_DR_aug_8772,0
No_DR_aug_8773,0
No_DR_aug_8774,0
No_DR_aug_8775,0
No_DR_aug_8776,0
No_DR_aug_8777,0
No_DR_aug_8778,0
No_DR_aug_8779,0
No_DR_aug_8780,0
No_DR_aug_8781,0
No_DR_aug_8782,0
No_DR_aug_8783,0
No_DR_aug_8784,0
No_DR_aug_8785,0
No_DR_aug_8786,0
No_DR_aug_8787,0
No_DR_aug_8788,0
No_DR_aug_8789,0
No_DR_aug_8790,0
No_DR_aug_8791,0
No_DR_aug_8792,0
No_DR_aug_8793,0
No_DR_aug_8794,0
No_DR_aug_8795,0
No_DR_aug_8796,0
No_DR_aug_8797,0
No_DR_aug_8798,0
No_DR_aug_8799,0
No_DR_aug_8800,0
No_DR_aug_8801,0
No_DR_aug_8802,0
No_DR_aug_8803,0
No_DR_aug_8804,0
No_DR_aug_8805,0
No_DR_aug_8806,0
No_DR_aug_8807,0
No_DR_aug_8808,0
No_DR_aug_8809,0
No_DR_aug_8810,0
No_DR_aug_8811,0
No_DR_aug_8812,0
No_DR_aug_8813,0
No_DR_aug_8814,0
No_DR_aug_8815,0
No_DR_aug_8816,0
No_DR_aug_8817,0
No_DR_aug_8818,0
No_DR_aug_8819,0
No_DR_aug_8820,0
No_DR_aug_8821,0
No_DR_aug_8822,0
No_DR_aug_8823,0
No_DR_aug_8824,0
No_DR_aug_8825,0
No_DR_aug_8826,0
No_DR_aug_8827,0
No_DR_aug_8828,0
No_DR_aug_8829,0
No_DR_aug_8830,0
No_DR_aug_8831,0
No_DR_aug_8832,0
No_DR_aug_8833,0
No_DR_aug_8834,0
No_DR_aug_8835,0
No_DR_aug_8836,0
No_DR_aug_8837,0
No_DR_aug_8838,0
No_DR_aug_8839,0
No_DR_aug_8840,0
No_DR_aug_8841,0
No_DR_aug_8842,0
No_DR_aug_8843,0
No_DR_aug_8844,0
No_DR_aug_8845,0
No_DR_aug_8846,0
No_DR_aug_8847,0
No_DR_aug_8848,0
No_DR_aug_8849,0
No_DR_aug_8850,0
No_DR_aug_8851,0
No_DR_aug_8852,0
No_DR_aug_8853,0
No_DR_aug_8854,0
No_DR_aug_8855,0
No_DR_aug_8856,0
No_DR_aug_8857,0
No_DR_aug_8858,0
No_DR_aug_8859,0
No_DR_aug_8860,0
No_DR_aug_8861,0
No_DR_aug_8862,0
No_DR_aug_8863,0
No_DR_aug_8864,0
No_DR_aug_8865,0
No_DR_aug_8866,0
No_DR_aug_8867,0
No_DR_aug_8868,0
No_DR_aug_8869,0
No_DR_aug_8870,0
No_DR_aug_8871,0
No_DR_aug_8872,0
No_DR_aug_8873,0
No_DR_aug_8874,0
No_DR_aug_8875,0
No_DR_aug_8876,0
No_DR_aug_8877,0
No_DR_aug_8878,0
No_DR_aug_8879,0
No_DR_aug_8880,0
No_DR_aug_8881,0
No_DR_aug_8882,0
No_DR_aug_8883,0
No_DR_aug_8884,0
No_DR_aug_8885,0
No_DR_aug_8886,0
No_DR_aug_8887,0
No_DR_aug_8888,0
No_DR_aug_8889,0
No_DR_aug_8890,0
No_DR_aug_8891,0
No_DR_aug_8892,0
No_DR_aug_8893,0
No_DR_aug_8894,0
